Comment;;;; Note 
Enfin un bon film sur le monde équestre!! Très réussi, tout à fait réaliste, les acteurs sont parfaits, les scènes avec les chevaux magnifiques. Magnifique hommage à ce phénomène qu'était Jappeloup...;;;; 5
Très bonne comédie, on passe un très bon moment de détente. Il ne faut pas hésiter à aller le voir!!!!;;;; 5
Je sors à peine de la salle...je ne suis pas "émotif", mais que d'émotions! Isabelle CARRE et Benoît POELVOORDE sont au sommet de leur art et les seconds rôles sont excellents! Courez voir ce film!;;;; 4.5
Il est certain que ce film donnera lieu à des avis tranchés. On ne peut qu'aimer ou détester. Daren Aronofsky a su démontrer au fil des ans son incroyable talent au travers de films tortueux mais tous incroyablement bien réussi et pourtant assez méconnu du grand public, comme le magnifique "The Fountain".Black Swan met en scène, sur fond de danse, la névrose dans laquelle on tombe à vouloir rechercher la perfection. Perfection qui ne peut mener qu'à la destruction. Nathalie Portman est incroyable et réalise une prouesse d'actrice à couper le souffle, entourée de second rôles tout aussi envoutant. L'univers est sombre et magnifique à la fois. On sort de la salle, essoufflé, horrifié, stupéfait.Epoustouflé.;;;; 4.5
Une très belle comédie. Le jeux des deux acteurs est formidable. Le réalisateur a su créer une magnifique ambiance, avec cette idée de situer son film dans une chocolaterie qui est hors du temps. C'est du niveau d'amélie Poulain, en mieux. Isabelle Carré nous donne encore un aperçu de son grand talent, avec un jeu tout en finesse.;;;; 3.5
excellente comédie, on se marre bien tout au long... il faut aller le voir.;;;; 5
Un n-ième film catastrophe de Roland Emmerich. Les amateurs de décors réel, les allergiques d’images de synthèse, les amoureux de scénarios de films catastrophe écrit sur un coin de table peuvent passer leur chemin. Avec 2012 on est bien loin des maquettes en carton-pâte d’Independance Day. Les images de synthèse font de cette apocalypse un délice visuel. Le scénario quant à lui ne tombe pas dans la facilité des navets du genre même si le spectateur n’échape pas au final famille recomposée et heureuse.;;;; 4
Mis à part le côté féerique new age qui peut déplaire à certains, l'histoire est forte, les acteurs sont tous formidables avec une mention particulière pour la jeune Saoirse Ronan qui est très juste dans ses émotions, elle est d'une fraicheur incroyable, elle est portée par les sentiments, il y a beaucoup de finesses dans son jeu, elle ne surjoue rien, j'ai été épaté.;;;; 4
je sors de la salle et je ne dirai qu'un mot extraordinaire . comme une vague ce film m'a transporté m'a subjugué bref un vrai regal . jérémie renier mérite un cesar pour son interprétation fantastique on ne distingue plus le vrai du (faux) que du bonheur je le conseille vivement . allez y vous ne serez pas déçumerci merci merci pour ce joli moment passé avec cloclo  .;;;; 5
un film plutot simpa moyen et comme d'habitude encore un senario trop rapidement bacle le mal du cinema francais des trous dans l'histoire imcapable de faire des films avec des details et pour  jeu d'acteurs cela n'existe plus;;;; 2
Film dont la trame est sans rebondissement, mais bons acteurs! Bon moment.;;;; 3.5
Bon petit film sans prétention, bien joué et de durée idéale pour traiter un sujet dans lequel tout le monde se reconnaitra plus ou moins. A voir!;;;; 4
un chef d'oeuvre du 7ème art à placer sur un piédestal  à coté des autres grands classiques du cinéma;;;; 5
Du gore pour du gore. Des scènes toutes aussi insoutenables les unes que les autres. J'ai trouvé ce film tout bonnement abject, et je ne comprends pas qu'il puisse sortir en salle. Je ne fais pas partie du public donc évidemment je ne peux que mal noter ce film. Ami du gore et de meurtre ce film est pour vous.;;;; 5
J'avais hâte de voir ce film très prometteur de par le sujet et le couple Poelvoorde/Carré... Hélas je n'ai pas réussi à rentrer dans cette histoire "mignonnette". Le jeu des acteurs - excellent - ne suffit pas à pimenter cette comédie trop sucrée et au rythme identique de bout en bout.;;;; 2
Un film divertissant ; plein de douceur , d'humour . j'ai ri , j'ai pleuré parfois les deux en même temps . C'est ce que j'attends d'un bon film .;;;; 4
Bon film les acteurs jouent bien.        Bon divertissement                        Allez y sans hésiter;;;; 4.5
Bof rien d' extraordinaire, film gentillet pour passer un petit moment, bon pour les gens timides, ça peut aider;;;; 2.5
Pas trop mal. ça ne casse pas trois pattes et un (foie gras de) canard mais "la Guille" passe derrière la caméra pour signer un film honnête sur la relation père-fils sur fond de rugby et de sud-ouest. Guy Novès, Porcu ou Califano sont les "guests" que les amis de l'ovalie reconnaîtront. Quelques répliques font mouche, des situations cocasses. Une touche d'émotion avec Lanvin en père maladroit. Olivier Marchal est impeccable dans le rôle du" Chinois".;;;; 2
Jean Dujardin est surprenant dans ce film. L'histoire était intéressante, le questionnement de Dujardin bien mené mais je suis restée insensible et je ne suis pas rentrée dans le film. Dommage !;;;; 3.5
FLIPPANT!!!!!!!! Le film d'épouvante par excellence !! Psychologique, ça vous prend au tripes !!!Au début on se dit qu'on est pas des trouillards que c'est qu'un film mais à la fin on fait moins les malins !!Personnellement mon téléphone a sonné juste après la fin du film (heureusement ce n 'était que ma mère ! lol !) mais attention à la montée d'adrénaline!! Bref un très très bon film d'épouvante dont on sort frissonnant et bien embrouillé psychologiquement !! Ames sensibles s 'abstenir !!!;;;; 5
Je lance un S.O.S partout dans le monde.I Give a S.O.S everywhere.Le scénario est totalement nul par rapport au premier film. La fin est incompréhensible. L'actrice est sortit de l'ANPE et son fils est tout droit sorti des pokémons. Bref à laisser tellement ce film n'en vaut pas la peine.If you are English, please use a traductor.;;;; 5
une vieille s'emmerde dans sa luxueuse villa, et nous aussi en la regardant, alors elle commence a peter les plombs. bon ok c'est quand meme regardable ya pire dans le genre suspense(usual suspects par exemple)mais c'est mou et la morale est pas loin, rien que le titre "what lies beneath"... si vous l'avez pas vu attendez que ca passe sur tf1 ou m6;;;; 2.5
Un joli conte magnifiquement réalisé et interprété. Un pur moment de bonheur qui apporte joie et bonne humeur. A savourer sans modération.;;;; 5
Bientôt deux jours que j'ai vu STAR WAR 7 et j ne peux pas dire que j'en ai eu plein les yeux et que j'ai envie d'y retourner. Pourtant je suis un fan de la première heure. Mon épisode préféré restant le 5.Dans l'ordre je n'ai pas aimé : - le jeux de certains acteur notamment KYLO REN, si c'est lui qui doit remplacer Dark Vador il manque franchement de charisme. - le manque de réalisme scénaristique. On n 'a aucune idée d'où vient ce premier ordre qui sort de nul part, on ne connait pas ses soutiens, on ne connait pas son économie. On sait juste qu'il est animé par deux sith dont KYLO REN a qui le costume parait trop grand. Les rebelles existent toujours dans une république restaurée ??? A la limite pourquoi pas mais il faudrait en dire plus. On se demande également d’où provient leur moyens. Dans les épisodes précédent tout çà était cohérent et servait l'intrigue. Et cette république qui semble réduite à une planète qui concentre tout les pouvoirs toute les richesses toutes les ressources militaires et en fait semble être là comme un boulet dont JJ ABRAMS a besoin de se débarrasser.- je regrette également les combat. Les stormtrooper sont juste là pour servir de chair à canon lors de petits accrochages. Le premier ordre à les moyens d'avoir des troupes nombreuses mais l'encadrement semble indigent. L'empire avait des amiraux, des généraux, des commandant qui pouvait monter en grade par la grâce de DARK VADOR. Le premier ordre à un général et un capitaine oups j’oubliais un sith de terrain et un autre pour diriger ...... Et puis il n'ont pas appris de leur illustre prédécesseurs.Il y a des éléments sympa comme le tournage en milieu naturel mais on est vriament très loin de l'univers abouti de LUCAS.;;;; 1.5
Le meilleur acteur du film, c'est le droide.Je ressors extrêmement déçu de la salle de cinéma, ce nouvel opus de Star Wars étant pour moi d'une qualité extrêment médiocre: un recyclage complet des premiers épisodes de la saga, des Siths au charisme d'huitre, des scènes d'action bien décevantes, et une certaine absence de "profondeur du film".Quelques points à sauver: les acteurs principaux sont attachants, certains paysages magnifiques.Mais c'est bien maigre pour un Star Wars, et bien maigre pour n'importe quel film...;;;; 1
Le film est nul à cause des acteurs peu crédibles et les scènes d'actions manquent de saveur.;;;; 5
Le film ne rend en aucun cas hommage au merveilleux travail de G.Lucas, fait preuve d'un vide intersidéral dans la cohérence scénaristique, ainsi que dans la qualité de réalisation. Les Derniers Jedi tend à dénaturer tellement l'univers auquel on était habitué que l'on en vient à se demander si il a le mérite de s'appeler Star Wars.;;;; 5
Les acteurs jouent très bien, les images sont belles;;;; 4
Excellent !! Meme si c est joue dans l extreme ca n en reste pas moin un tres beau film, on pleur et sourie de plaisir ... J irai le revoir :-);;;; 5
Une belle surprise poétique, drôle, émouvante. De belles photos, de beaux personnages, des répliques à retenir! À voir!;;;; 4.5
J'ai tout aimé, les acteurs, les musiques,prises de vue. Le scénario bien traité et coups de gueule réalistes. Du rire, de l'émotion.. pour moi c'est le film français de l'année.;;;; 4.5
Animations et graphismes très réussis. Caricature moderne du compte pour enfant dans lequel le gentil doit combattre le forcément très méchant. On y trouvera donc son compte a tout âge.;;;; 4
Le film est particulièrement bien interprété par Isabelle Carré et Benoit Poelvoorde. Les scènes reflètent fidèlement les angoisses ressenties par les émotifs. Seule critique : les scènes chantées ne sont pas réussies !;;;; 4
Un très bon téléfilm qui maintien le suspense et nous fait douter jusqu'à la fin.;;;; 4
Le pire navet que j'aie jamais vu. D'habitude je n'envoie pas de critique mais là je veux vous éviter de perdre de l'argent et aussi empêcher les réalisateurs et producteurs de ce navet d'en gagner sur notre dos. C'est d'une niaiserie et d'une vulgarité affligeantes. A boycotter de toute urgence.Ma fille aussi a détesté, et pourtant elle est bon public !;;;; 5
M'attendant à un sympathique film fantastique, comme je les affectionne tant, j'ai vraiment été scotché. Le film ne souffre d'aucun temps mort, les FX sont de toutes beautés, l'ambiance, gothique et sombre à souhait, l'héroïne belle et charismatique au possible... J'ai trouvé que ce film avait la classe. Ca faisait longtemps que je n'avais pas vu au ciné un film qui me tienne en haleine de la sorte (et pourtant j'y vais très régulièrement). Même avis de mes amis... Alors bien sûr, il y a quelques petites invraisemblances, et certaines scenes de canardage sont un poil confuses mais dans l'ensemble : excellent.J'achète peu de films en DVD, celui là en fera partie.;;;; 5
Pas grand chose à sauver de ce navire qui part à la dérive : un scénario indigent, des dialogues raplapla à part quelques répliques, une réalisation partie en vacances, des acteurs qui essaient de sauver les meubles (mention spéciale à Pascale Elbé, comme toujours excellent), une florence foresti qui doit faire attention néanmoins à ne pas tomber dans sa caricature de sketchs....Pour une comédie, ce n'est pas drole, pour une comédie romantique, on se fout de leur romance. Les personnages n'existent pas, et l'histoire ne progresse que de quelques mètres en 1h39, pour un film qui fait au moins 45min de trop.N'en jetez plus : le film ne mérite pas plus de temps à le critiquer. En un mot : n'allez pas le voir, car il n'apporte rien, même pas la petite dose de miel qu'on attend d'une petite comédie romantique.;;;; 5
