Comment;;;; Note 
Bon public, je n'ai jamais quitté une salle ou sombré dans les bras de Morphée pendant la projection d'un film. Je pourrai dorénavant utiliser le passé... "Les  profs", visionné avec mes deux enfants de 12 et 13 ans ( qui ont bien accroché), m'a fait doucement glissé dans un sommeil léger, interrompu par le murmure de mon aîné : "Papa, tu dors ?". Même avec l'indulgence dont je fait preuve habituellement, je ne peux me résoudre à trouver un bon côté à cette œuvre ratée comme la plupart des adaptations BD : personnages inconsistants, scenario inepte, situations comiques inexistantes. Bref, un film à oublier...;;;; 5
Après ces deux heures passées dans la salle obscure, on se souvient de la raison pour laquelle on aime encore le cinéma français. Le film nous apparaît tel un biopic de l'acteur, où rien n'est oublié, du tournage d'un prochain film qui nous plonge dans le quotidien d'un acteur, à l'examen médical qui nous plonge dans le quotidien d'un homme lambda. L'intrigue débute gentiment sur un Guillaume Canet qui semble heureux dans sa vie actuelle, jusqu'à la révélation fatale de la jeune Camille qui va alors bousculer les choses et chambouler complètement le "train-train" quotidien de l'acteur âgé de 43 ans. Les fous rires collectifs ne vont dès lors plus quitter la salle, et de fil en aiguilles, l'acteur va se jeter à corps perdu dans une succession d'actions plus invraisemblables les unes que les autres. Une crise de la quarantaine ? Sans aucun doute d'après Marion, quoi qu'il en soit elle ne se calmera pas, et ce jusqu'au point de non-retour. Le film se clôt sur un générique de série américaine, à la fois décalé et parodique, qui réunit le couple dans une dernière danse.En conclusion, je dirai que Guillaume Canet signe avec ROCK'N'ROLL une comédie qui fait plaisir à voir en ce début d'année. Elle braque les projecteurs sur l'envers du décor et sur ce qui se passe dans les coulisses de la vie des acteurs. Entre alcool, drogue, sexe et pétages de plomb, le film se veut être une critique contre les excès de tous types, mais aussi l'image bien trop surveillée et médiatisée des célébrités de tous les domaines. Malgré une fin quelque peu trop absurde et surjouée, je recommande sans hésitation !;;;; 4
mon mari et moi même avons été très déçu ! il ne se passe rien ds le film sauf à la fin et encore! pour un film de Spielberg franchement c'est une déception;;;; 5
Un beau moment de musique et de danse... de la gaité et de la joie dans ce monde de brute tout en oubliant quand même pas la réalité d'aujourd'hui !... (c'est presque anachronique d'entendre le téléphone portable sonner tellement on est transporté ailleurs....) Tout des grandes comédies musicales...la qualité d'image, de musique... c'est super...J'ai aimé...pas étonnant que ce film reçoive des récompenses...;;;; 4
Film sympa, très intriguant. Quelques longueur et un scénario sans doute perfectible mais dans l'ensemble le film est bien.;;;; 3.5
Superbement filmé et retranscription parfaite du livre, ce volet ne m'a pas du tout déçu. Les acteurs sont justes et la mise en scène impeccable. Plus noir que le premier, il ne s'affirme pas à mes yeux comme un film pour ados.En deux mots : Allez-y !;;;; 5
Une arnaque phénoménale. Après avoir lu le flot de critiques négatives, je me suis quand même laissé porté en salle obscure dans l'espoir qu'ils soient tous démentis. Non seulement, leurs critiques sont justes mais j'en ajoute une couche, aussi sévère qu'objective. À savoir que c'est ici, ma toute première critique postée sur AlloCiné. Trop c'est trop. Clavier dégainé. Batman V Superman ? Que nenni ! DC v Marvel ? Que nenni, vous dis-je ! Warner v nos euros ? Bingo ! Et, même " Warner v nos Neurones " ! Ce métrage de plus de 2h30 n'est que l'Acte I d'une Saga démasquée pour rattraper les trop Funs (et, certes, moins dark) Avengers loin devant. On passe de séquence en séquence. D'incohérences en invraisemblances. De motivations pseudo' physiologiques des deux super-héros à l'état psychique ultra fabriqué au combat du siècle, soi-disant épique, expédié en un rien de temps. Là est l'arnaque suprême. Les motivations quant à leur combat sont d'une faiblesse scénaristique affligeante... La salle était pleine et on pouvait entendre les râlements sourds. Les sièges grincer suite aux micros mouvements du méga ennuie général. Une vraie prise d'otages et d'euros de laquelle on ressort moins heureux. Quel libération quand vient le générique de fin. Attendez que ce film, quoi, ce piège à ados aliénés, passe à la télé sur le câble un dimanche férié hivernal pluvieux en gite d'étape dans un bled paumé !;;;; 5
Préfère la version de 1981 car Monsieur Leterrier s'est permis quelques changements personnels...Pégase noir, Persé qui n'est pas amoureux d'Andromède, Création de personnages qui n'existaient pas dans la version originale...Normalement les scorpions naissent du sang de la tête de méduse et pas du sang de l'autre Gugusse, La petite chouette doré "Bubo" qui est sensée accompagner Persé lors de son périple, on la voit 3 secondes et puis elle retourne aux oubliettes...Et il manque la musique ! On est un peu dérouté quand on a en tête la version de notre enfance ! Je pense qu'il aurait pu mieux faire car je ne suis pas ressortie bouche bée, j'ai un léger goût amer. Comme quoi les effets spéciaux d'aujourd'hui ne font pas tout !!!;;;; 5
I am not fun of musicals, and very few movies have ever "blown me away"  : The original Star Wars, Matrix , Pulp Fiction to name a few .. And apart from Pulp Fiction I have never watched twice the same movie again within 24h. Now, I have a second move on this list : La La Land!Is this the best dance act I have ever seen? Not bad, but definitely not. Is this the best singing I have ever seen? Note bad but, definitely not. But beyond that this movie has it all: it's dynamic, the cinematography is truly superb, Emma Stone is irresistible (clearly the best on screen), Ryan Gosling is great. Vibrant music and choreographies mixing classics and modern, all directed and framed to perfection.  Like a nice bottle of wine, it has all the ingredient in just the right proportion to create an elegant ensemble that you cannot stop drinking. La La Land takes you to a whole different world, where you will switch off, relax and dream on for two (short) hours.  The magic of cinema, that only very few and the very best can do.Clearly one of the best ever a must see!;;;; 5
Nul au point de regretter d'avoir dépense le prix du ticket et gâche une soirée ciné;;;; 5
Beau décors;;;; 3
Star Wars épisode VIII : les Derniers Jedi est une déception égale à celle que fût son prédécesseur. Toutes les questions que l'on se posait (nous spectateurs) avant le film sont oubliées et de nouvelles sont ajoutées ou possèdent des réponses simples et honteuses.Toutefois : un point positif : les film est visuellement intéressant et parfois (très rare cas) inventif. Mais c'est tout.Les acteurs sont totalement absent de leur personnage, Luke est une parodie dépressive de lui-même. Po &amp; Finn ne font plus partie de l'intrigue, Rey joue à Potter-Voldemort avec Kylo Ren, le général Hux est un running-gag et l'humour marvelesque un supplice. La musique est oubliable, le panneau de texte initial complètement vide, les batailles ultra lambdas et Del Toro inutile. Les personnages passent le film entier à capotiner et faire l'exact opposé de ce  qu'ils déclarent en permanence. SPOILER -&gt; Luke meurt de manière incompréhensible après s'être dédoublé en hologramme ?! (rien de plus à dire, c'est consternant)-&gt; Snoke est tué par Ren sans qu'on ne sache jamais qui il est, d'où il vient, quelles étaient ses motivations. -&gt; Ren le tue pour finalement ne pas changer-&gt; Chewie, Léïa &amp; Yoda font des apparitions plus inutiles les unes que les autres-&gt; Rey est la fille de parias : ah ok mais quels rapports avec la force ?;;;; 5
Certes l'ambiance de ce film m'a plu mais beaucoup trop de longueurs. Le scénario est alambiqué ce qui parfois m'a un peu perdu. Je le reverrai sans doute lors de sa sortie en DVD afin de mieux comprendre les choses.Pour ceux qui aime pâlir d'effroi certaines scènes sont choquantes.;;;; 1
Très bon film , avec de bon effet spéciaux , et un intrigue passionnante , juste un regret , des séquence d'émotion trop longue ...;;;; 4
allez, on va dire que çà se regarde gentiment !c'est du bon film d'un dimanche pluvieuxl'intrigue est sympa car tenue jusqu'au bout.Malo, Benichou sont très bons.quelques passages sympas !mais au fait, alors : on peut gagner deux fois de suite ou non ?;;;; 2.5
Un très beau film sur une "petite" histoire assez méconnue de la grande histoire. Poignant, drôle et émouvant.;;;; 4.5
Heuuu... je serais bref, ou sont les effets 3d ??  Il y en avait plus dans la bande annonce du prochain résident evil !Le scénario, ben il est bien plat, il me semble qu'il y en avait plus sur le vieux film...Heureusement y a les effets spéciaux.;;;; 5
Pour moi, le plus Grand Film de tout les tempsTout est grandiose, les scenes de batailles titanesques, la musique extraordinaire, les scenes qui m'ont le plus emus sont celles de Theoden devant Minas Tirith et Aragorn à la Porte Noire, ce film est une apologie du courage, de la loyauté et de l'amitié.;;;; 5
j'adore les 6 ... un fan je trouve star digne de la légende Hollywood mais pas seulement du Cinéma;;;; 5
J'ai mis deux étoiles sur quatre pour le petit clin d'oeil très sympathique du choc des titants de 1981 sur la chouette en or au début du film ainsi que pour la voix française de zeus qui m'a rappeler celle du même acteur qui joué qui-gon jin dans star wars episode 1 la menace fantôme qui est l'un de mes films préféré. Mais le choc des titants de Louis Leterrier vaut un 0 sur 4 dans tous les points. L'histoire est baclé, Le sénario est nul, pour ce qui est des réplique je n'en parle même pas. Le fait de mettre en avant un groupe de guguss comme racaillou l'homme à la face de pierre, les deux gogole pipo et chico qui explique qu'ils sont prêt à tous pour tué du monstre et par la suite offrire un bouclier en carapace de scorpion géan comme si ils avait le temps entre deux combats de s'en faire un etc...Ce film n'est même pas divertissant, il est nul);;;; 2.5
La conversation en 3D du film est catastrophique , les studios warner se sont bien moqués des spectateur pour récolter 3 euros de plus , beaucoup de plans ressortent flous , un vrai calvaire ... rien avoir avec les autres film en 3d;;;; 5
Ayant grandi avec le film de 1981 (entre autres), j'espérais, depuis quelques années maintenant, que des producteurs en fassent un remake.Chose faite en 2010, je me suis bien évidement rendu au cinéma pour voir ce qu'ils en avaient fait.Déçu du début à la fin, je n'ai pas trouvé un seul point positif auquel me raccrocher.De l'histoire (un scénario vraiment simpliste et incohérent...) à la direction d'acteurs (les premières prises ont dû être les bonnes...), de la musique (inexistante ou insipide) aux décors (en carton) ou encore des effets spéciaux (datants de la fin des années 90) à la réalisation (...), rien ne tient la route malheureusement.Peut-être en attendais-je beaucoup et de ce fait ma déception n'en a été que plus grande mais j'aurais en effet aimé retrouver ce film qui a bercé mes jeunes années... Apparemment, faire un remake sans trop toucher au scénario ne justifiait pas sa mise en chantier... Dommage.Si vous avez aimé l'original, n'allez pas voir le remake car vous en seriez extrêmement déçu, je pense.;;;; 1
